"task_id","simulation_seed","simulation_attempt","observed_data_md5","model","Nmif","week","B_estimate","B_true","filter_seed","estimate_semantics","conditioning"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","gamma_noise",600,1.28571428571429,4.61025944533963,4,127260900,"particle_filtering_mean","Y_1:n"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","gamma_noise",600,1.42857142857143,4.45891461931342,4,127260900,"particle_filtering_mean","Y_1:n"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","gamma_noise",600,1.57142857142857,4.58526567420896,4,127260900,"particle_filtering_mean","Y_1:n"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","gamma_noise",600,1.71428571428571,4.22613633490104,4,127260900,"particle_filtering_mean","Y_1:n"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","gamma_noise",600,1.85714285714286,4.54055193071118,4,127260900,"particle_filtering_mean","Y_1:n"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","gamma_noise",600,2,4.01748583879762,4,127260900,"particle_filtering_mean","Y_1:n"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","gamma_noise",600,2.14285714285714,3.94117141074052,4,127260900,"particle_filtering_mean","Y_1:n"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","gamma_noise",600,2.28571428571429,3.58544598995811,4,127260900,"particle_filtering_mean","Y_1:n"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","gamma_noise",600,2.42857142857143,3.9071956859271,4,127260900,"particle_filtering_mean","Y_1:n"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","gamma_noise",600,2.57142857142857,3.86250003128291,4,127260900,"particle_filtering_mean","Y_1:n"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","gamma_noise",600,2.71428571428571,3.75254595744475,4,127260900,"particle_filtering_mean","Y_1:n"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","gamma_noise",600,2.85714285714286,3.47439864525111,4,127260900,"particle_filtering_mean","Y_1:n"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","gamma_noise",600,3,3.70702188732103,4,127260900,"particle_filtering_mean","Y_1:n"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","gamma_noise",600,3.14285714285714,3.65913867559831,4,127260900,"particle_filtering_mean","Y_1:n"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","gamma_noise",600,3.28571428571429,3.92649209626414,4,127260900,"particle_filtering_mean","Y_1:n"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","gamma_noise",600,3.42857142857143,3.76152032090103,4,127260900,"particle_filtering_mean","Y_1:n"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","gamma_noise",600,3.57142857142857,3.88862581190087,4,127260900,"particle_filtering_mean","Y_1:n"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","gamma_noise",600,3.71428571428571,4.45454442645722,4,127260900,"particle_filtering_mean","Y_1:n"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","gamma_noise",600,3.85714285714286,4.63841558960479,4,127260900,"particle_filtering_mean","Y_1:n"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","gamma_noise",600,4,4.53379461371871,4,127260900,"particle_filtering_mean","Y_1:n"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","gamma_noise",600,4.14285714285714,4.61986056296249,4,127260900,"particle_filtering_mean","Y_1:n"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","gamma_noise",600,4.28571428571429,4.30290374058238,4,127260900,"particle_filtering_mean","Y_1:n"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","gamma_noise",600,4.42857142857143,3.82361925909734,4,127260900,"particle_filtering_mean","Y_1:n"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","gamma_noise",600,4.57142857142857,4.50408173027955,4,127260900,"particle_filtering_mean","Y_1:n"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","gamma_noise",600,4.71428571428571,4.02489986768503,4,127260900,"particle_filtering_mean","Y_1:n"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","gamma_noise",600,4.85714285714286,3.79001496184633,4,127260900,"particle_filtering_mean","Y_1:n"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","gamma_noise",600,5,3.90582302392145,4,127260900,"particle_filtering_mean","Y_1:n"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","gamma_noise",600,5.14285714285714,3.33775372602143,2,127260900,"particle_filtering_mean","Y_1:n"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","gamma_noise",600,5.28571428571429,3.07430516896247,2,127260900,"particle_filtering_mean","Y_1:n"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","gamma_noise",600,5.42857142857143,2.91499737027764,2,127260900,"particle_filtering_mean","Y_1:n"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","gamma_noise",600,5.57142857142857,2.76343102869485,2,127260900,"particle_filtering_mean","Y_1:n"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","gamma_noise",600,5.71428571428571,2.52141686568237,2,127260900,"particle_filtering_mean","Y_1:n"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","gamma_noise",600,5.85714285714286,2.28772707890239,2,127260900,"particle_filtering_mean","Y_1:n"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","gamma_noise",600,6,2.29250410368346,2,127260900,"particle_filtering_mean","Y_1:n"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","gamma_noise",600,6.14285714285714,2.23822901063017,2,127260900,"particle_filtering_mean","Y_1:n"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","gamma_noise",600,6.28571428571429,2.15825314860288,2,127260900,"particle_filtering_mean","Y_1:n"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","gamma_noise",600,6.42857142857143,2.01943294496462,2,127260900,"particle_filtering_mean","Y_1:n"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","gamma_noise",600,6.57142857142857,2.00909150519303,2,127260900,"particle_filtering_mean","Y_1:n"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","gamma_noise",600,6.71428571428571,2.09223997969866,2,127260900,"particle_filtering_mean","Y_1:n"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","gamma_noise",600,6.85714285714286,1.95412584737629,2,127260900,"particle_filtering_mean","Y_1:n"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","gamma_noise",600,7,1.97998130244411,2,127260900,"particle_filtering_mean","Y_1:n"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","gamma_noise",600,7.14285714285714,1.89807429222185,2,127260900,"particle_filtering_mean","Y_1:n"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","gamma_noise",600,7.28571428571429,1.98056081335893,2,127260900,"particle_filtering_mean","Y_1:n"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","gamma_noise",600,7.42857142857143,1.92047849267355,2,127260900,"particle_filtering_mean","Y_1:n"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","gamma_noise",600,7.57142857142857,1.87716561250117,2,127260900,"particle_filtering_mean","Y_1:n"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","gamma_noise",600,7.71428571428571,2.02197479423461,2,127260900,"particle_filtering_mean","Y_1:n"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","gamma_noise",600,7.85714285714286,1.97591513076162,2,127260900,"particle_filtering_mean","Y_1:n"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","gamma_noise",600,8,2.15307320850459,2,127260900,"particle_filtering_mean","Y_1:n"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","gamma_noise",600,8.14285714285714,2.10041812596692,2,127260900,"particle_filtering_mean","Y_1:n"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","gamma_noise",600,8.28571428571428,2.37982161963317,2,127260900,"particle_filtering_mean","Y_1:n"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","gamma_noise",600,8.42857142857143,2.2914742328698,2,127260900,"particle_filtering_mean","Y_1:n"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","gamma_noise",600,8.57142857142857,2.2321044005554,2,127260900,"particle_filtering_mean","Y_1:n"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","gamma_noise",600,8.71428571428571,2.19601678536698,2,127260900,"particle_filtering_mean","Y_1:n"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","gamma_noise",600,8.85714285714286,2.16888892943427,2,127260900,"particle_filtering_mean","Y_1:n"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","gamma_noise",600,9,2.15005887897048,2,127260900,"particle_filtering_mean","Y_1:n"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","gamma_noise",600,9.14285714285714,2.13922963333411,2,127260900,"particle_filtering_mean","Y_1:n"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","gamma_noise",600,9.28571428571428,2.54371327652634,2,127260900,"particle_filtering_mean","Y_1:n"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","gamma_noise",600,9.42857142857143,2.44845135255657,2,127260900,"particle_filtering_mean","Y_1:n"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","gamma_noise",600,9.57142857142857,2.38735012018392,2,127260900,"particle_filtering_mean","Y_1:n"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","gamma_noise",600,9.71428571428571,2.34619598811589,2,127260900,"particle_filtering_mean","Y_1:n"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","gamma_noise",600,9.85714285714286,2.31703108615487,2,127260900,"particle_filtering_mean","Y_1:n"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","gamma_noise",600,10,2.29834720830608,2,127260900,"particle_filtering_mean","Y_1:n"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","gamma_noise",600,0.142857142857143,6.24955231393328,4,128260900,"particle_filtering_mean","Y_1:n"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","gamma_noise",600,0.285714285714286,6.49210075477493,4,128260900,"particle_filtering_mean","Y_1:n"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","gamma_noise",600,0.428571428571429,5.81841073385416,4,128260900,"particle_filtering_mean","Y_1:n"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","gamma_noise",600,0.571428571428571,4.43192787835622,4,128260900,"particle_filtering_mean","Y_1:n"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","gamma_noise",600,0.714285714285714,4.5494488627117,4,128260900,"particle_filtering_mean","Y_1:n"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","gamma_noise",600,0.857142857142857,4.61828792299129,4,128260900,"particle_filtering_mean","Y_1:n"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","gamma_noise",600,1,3.69497070919997,4,128260900,"particle_filtering_mean","Y_1:n"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","gamma_noise",600,1.14285714285714,4.06732799258922,4,128260900,"particle_filtering_mean","Y_1:n"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","gamma_noise",600,1.28571428571429,4.29674554801346,4,128260900,"particle_filtering_mean","Y_1:n"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","gamma_noise",600,1.42857142857143,4.59335411976596,4,128260900,"particle_filtering_mean","Y_1:n"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","gamma_noise",600,1.57142857142857,3.6811363573697,4,128260900,"particle_filtering_mean","Y_1:n"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","gamma_noise",600,1.71428571428571,3.81973427885927,4,128260900,"particle_filtering_mean","Y_1:n"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","gamma_noise",600,1.85714285714286,3.10712738318551,4,128260900,"particle_filtering_mean","Y_1:n"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","gamma_noise",600,2,3.84753494132981,4,128260900,"particle_filtering_mean","Y_1:n"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","gamma_noise",600,2.14285714285714,3.47107025689334,4,128260900,"particle_filtering_mean","Y_1:n"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","gamma_noise",600,2.28571428571429,3.12389356419745,4,128260900,"particle_filtering_mean","Y_1:n"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","gamma_noise",600,2.42857142857143,3.40853709675228,4,128260900,"particle_filtering_mean","Y_1:n"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","gamma_noise",600,2.57142857142857,3.29278927268887,4,128260900,"particle_filtering_mean","Y_1:n"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","gamma_noise",600,2.71428571428571,3.61235137927503,4,128260900,"particle_filtering_mean","Y_1:n"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","gamma_noise",600,2.85714285714286,4.15568377816181,4,128260900,"particle_filtering_mean","Y_1:n"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","gamma_noise",600,3,4.3275987218505,4,128260900,"particle_filtering_mean","Y_1:n"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","gamma_noise",600,3.14285714285714,4.77016914844895,4,128260900,"particle_filtering_mean","Y_1:n"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","gamma_noise",600,3.28571428571429,4.35208238475722,4,128260900,"particle_filtering_mean","Y_1:n"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","gamma_noise",600,3.42857142857143,5.04608060537459,4,128260900,"particle_filtering_mean","Y_1:n"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","gamma_noise",600,3.57142857142857,4.76098859120719,4,128260900,"particle_filtering_mean","Y_1:n"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","gamma_noise",600,3.71428571428571,4.13928286114722,4,128260900,"particle_filtering_mean","Y_1:n"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","gamma_noise",600,3.85714285714286,4.40041399290062,4,128260900,"particle_filtering_mean","Y_1:n"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","gamma_noise",600,4,4.34247730712925,4,128260900,"particle_filtering_mean","Y_1:n"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","gamma_noise",600,4.14285714285714,4.60116773825637,4,128260900,"particle_filtering_mean","Y_1:n"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","gamma_noise",600,4.28571428571429,3.42366243901189,4,128260900,"particle_filtering_mean","Y_1:n"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","gamma_noise",600,4.42857142857143,3.25904513920549,4,128260900,"particle_filtering_mean","Y_1:n"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","gamma_noise",600,4.57142857142857,3.23547525349834,4,128260900,"particle_filtering_mean","Y_1:n"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","gamma_noise",600,4.71428571428571,4.03702455183191,4,128260900,"particle_filtering_mean","Y_1:n"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","gamma_noise",600,4.85714285714286,3.62010190703662,4,128260900,"particle_filtering_mean","Y_1:n"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","gamma_noise",600,5,4.69813764071852,4,128260900,"particle_filtering_mean","Y_1:n"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","gamma_noise",600,5.14285714285714,3.86742084151428,2,128260900,"particle_filtering_mean","Y_1:n"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","gamma_noise",600,5.28571428571429,3.17077297067084,2,128260900,"particle_filtering_mean","Y_1:n"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","gamma_noise",600,5.42857142857143,2.6799734330978,2,128260900,"particle_filtering_mean","Y_1:n"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","gamma_noise",600,5.57142857142857,2.21724625737887,2,128260900,"particle_filtering_mean","Y_1:n"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","gamma_noise",600,5.71428571428571,1.99332467947987,2,128260900,"particle_filtering_mean","Y_1:n"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","gamma_noise",600,5.85714285714286,1.84350680735815,2,128260900,"particle_filtering_mean","Y_1:n"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","gamma_noise",600,6,1.64060894999805,2,128260900,"particle_filtering_mean","Y_1:n"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","gamma_noise",600,6.14285714285714,1.74287214495298,2,128260900,"particle_filtering_mean","Y_1:n"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","gamma_noise",600,6.28571428571429,2.04103082396662,2,128260900,"particle_filtering_mean","Y_1:n"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","gamma_noise",600,6.42857142857143,1.85266414408542,2,128260900,"particle_filtering_mean","Y_1:n"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","gamma_noise",600,6.57142857142857,1.77265844413849,2,128260900,"particle_filtering_mean","Y_1:n"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","gamma_noise",600,6.71428571428571,2.40676254103305,2,128260900,"particle_filtering_mean","Y_1:n"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","gamma_noise",600,6.85714285714286,2.26721190286215,2,128260900,"particle_filtering_mean","Y_1:n"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","gamma_noise",600,7,2.22942213659984,2,128260900,"particle_filtering_mean","Y_1:n"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","gamma_noise",600,7.14285714285714,2.52109852281625,2,128260900,"particle_filtering_mean","Y_1:n"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","gamma_noise",600,7.28571428571429,2.24421550765763,2,128260900,"particle_filtering_mean","Y_1:n"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","gamma_noise",600,7.42857142857143,2.08652543339492,2,128260900,"particle_filtering_mean","Y_1:n"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","gamma_noise",600,7.57142857142857,1.98257308101175,2,128260900,"particle_filtering_mean","Y_1:n"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","gamma_noise",600,7.71428571428571,1.91721250574675,2,128260900,"particle_filtering_mean","Y_1:n"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","gamma_noise",600,7.85714285714286,1.87089587406006,2,128260900,"particle_filtering_mean","Y_1:n"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","gamma_noise",600,8,1.83966504471363,2,128260900,"particle_filtering_mean","Y_1:n"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","gamma_noise",600,8.14285714285714,1.81894287263729,2,128260900,"particle_filtering_mean","Y_1:n"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","gamma_noise",600,8.28571428571428,1.80498708068923,2,128260900,"particle_filtering_mean","Y_1:n"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","gamma_noise",600,8.42857142857143,1.79477677027397,2,128260900,"particle_filtering_mean","Y_1:n"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","gamma_noise",600,8.57142857142857,1.78924224648429,2,128260900,"particle_filtering_mean","Y_1:n"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","gamma_noise",600,8.71428571428571,1.78580676205626,2,128260900,"particle_filtering_mean","Y_1:n"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","gamma_noise",600,8.85714285714286,1.78355645754981,2,128260900,"particle_filtering_mean","Y_1:n"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","gamma_noise",600,9,1.78146771487066,2,128260900,"particle_filtering_mean","Y_1:n"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","gamma_noise",600,9.14285714285714,1.77960998048236,2,128260900,"particle_filtering_mean","Y_1:n"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","gamma_noise",600,9.28571428571428,1.7808209858235,2,128260900,"particle_filtering_mean","Y_1:n"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","gamma_noise",600,9.42857142857143,1.78227904375184,2,128260900,"particle_filtering_mean","Y_1:n"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","gamma_noise",600,9.57142857142857,1.78508296937489,2,128260900,"particle_filtering_mean","Y_1:n"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","gamma_noise",600,9.71428571428571,1.78792171556055,2,128260900,"particle_filtering_mean","Y_1:n"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","gamma_noise",600,9.85714285714286,1.7867721371922,2,128260900,"particle_filtering_mean","Y_1:n"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","gamma_noise",600,10,1.783934661262,2,128260900,"particle_filtering_mean","Y_1:n"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","gamma_noise",600,0.142857142857143,3.34915373781611,4,129260900,"particle_filtering_mean","Y_1:n"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","gamma_noise",600,0.285714285714286,3.31641598001376,4,129260900,"particle_filtering_mean","Y_1:n"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","gamma_noise",600,0.428571428571429,3.27203589866981,4,129260900,"particle_filtering_mean","Y_1:n"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","gamma_noise",600,0.571428571428571,3.22010292798515,4,129260900,"particle_filtering_mean","Y_1:n"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","gamma_noise",600,0.714285714285714,3.30372499608927,4,129260900,"particle_filtering_mean","Y_1:n"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","gamma_noise",600,0.857142857142857,3.4298579872137,4,129260900,"particle_filtering_mean","Y_1:n"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","gamma_noise",600,1,3.49671374912768,4,129260900,"particle_filtering_mean","Y_1:n"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","gamma_noise",600,1.14285714285714,3.32663115604855,4,129260900,"particle_filtering_mean","Y_1:n"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","gamma_noise",600,1.28571428571429,3.38261708109957,4,129260900,"particle_filtering_mean","Y_1:n"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","gamma_noise",600,1.42857142857143,4.19575464761883,4,129260900,"particle_filtering_mean","Y_1:n"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","gamma_noise",600,1.57142857142857,3.64888325488294,4,129260900,"particle_filtering_mean","Y_1:n"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","gamma_noise",600,1.71428571428571,3.49286423262512,4,129260900,"particle_filtering_mean","Y_1:n"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","gamma_noise",600,1.85714285714286,3.51177881218315,4,129260900,"particle_filtering_mean","Y_1:n"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","gamma_noise",600,2,3.65888126480398,4,129260900,"particle_filtering_mean","Y_1:n"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","gamma_noise",600,2.14285714285714,3.68376503072439,4,129260900,"particle_filtering_mean","Y_1:n"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","gamma_noise",600,2.28571428571429,3.98175827625521,4,129260900,"particle_filtering_mean","Y_1:n"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","gamma_noise",600,2.42857142857143,3.85705532988461,4,129260900,"particle_filtering_mean","Y_1:n"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","gamma_noise",600,2.57142857142857,4.34485339268291,4,129260900,"particle_filtering_mean","Y_1:n"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","gamma_noise",600,2.71428571428571,4.57538490471656,4,129260900,"particle_filtering_mean","Y_1:n"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","gamma_noise",600,2.85714285714286,4.59423016126443,4,129260900,"particle_filtering_mean","Y_1:n"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","gamma_noise",600,3,3.76531577355796,4,129260900,"particle_filtering_mean","Y_1:n"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","gamma_noise",600,3.14285714285714,3.61582624570877,4,129260900,"particle_filtering_mean","Y_1:n"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","gamma_noise",600,3.28571428571429,3.76740192050781,4,129260900,"particle_filtering_mean","Y_1:n"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","gamma_noise",600,3.42857142857143,3.9970768857994,4,129260900,"particle_filtering_mean","Y_1:n"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","gamma_noise",600,3.57142857142857,3.99804406167749,4,129260900,"particle_filtering_mean","Y_1:n"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","gamma_noise",600,3.71428571428571,3.58542228881774,4,129260900,"particle_filtering_mean","Y_1:n"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","gamma_noise",600,3.85714285714286,4.54443806354038,4,129260900,"particle_filtering_mean","Y_1:n"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","gamma_noise",600,4,4.23442316424772,4,129260900,"particle_filtering_mean","Y_1:n"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","gamma_noise",600,4.14285714285714,4.46462743706024,4,129260900,"particle_filtering_mean","Y_1:n"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","gamma_noise",600,4.28571428571429,4.23836699118581,4,129260900,"particle_filtering_mean","Y_1:n"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","gamma_noise",600,4.42857142857143,4.02693189681344,4,129260900,"particle_filtering_mean","Y_1:n"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","gamma_noise",600,4.57142857142857,3.97396072695922,4,129260900,"particle_filtering_mean","Y_1:n"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","gamma_noise",600,4.71428571428571,3.96396582423639,4,129260900,"particle_filtering_mean","Y_1:n"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","gamma_noise",600,4.85714285714286,3.46179602281293,4,129260900,"particle_filtering_mean","Y_1:n"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","gamma_noise",600,5,3.53054064366379,4,129260900,"particle_filtering_mean","Y_1:n"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","gamma_noise",600,5.14285714285714,3.24558053205254,2,129260900,"particle_filtering_mean","Y_1:n"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","gamma_noise",600,5.28571428571429,2.79958599000869,2,129260900,"particle_filtering_mean","Y_1:n"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","gamma_noise",600,5.42857142857143,2.34926238948634,2,129260900,"particle_filtering_mean","Y_1:n"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","gamma_noise",600,5.57142857142857,2.33920285820014,2,129260900,"particle_filtering_mean","Y_1:n"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","gamma_noise",600,5.71428571428571,2.38501329351597,2,129260900,"particle_filtering_mean","Y_1:n"
