"task_id","simulation_seed","observed_data_md5","model","display_model","n_observation_times","RSS","RMSE","mean_error","AOB","mean_error_through_5","mean_error_after_5"
93,1093,"7866b869b011f99e5a6d626fd2b53319","bspline_B","B-spline",70,15.6518170535218,0.472860853189268,-0.0284599837782953,0.0284599837782953,-0.232528133997852,0.175608166441262
94,1094,"cb6e4431d9ef11ffbb0c3c60fc93a658","bspline_B","B-spline",70,12.3294305706192,0.419684074557776,0.188840543535513,0.188840543535513,-0.0163202966099008,0.394001383680928
95,1095,"e2c94ae6df04e9da8177ab346fbd245e","bspline_B","B-spline",70,12.9842782443061,0.430685139288985,-0.192539924751739,0.192539924751739,-0.161189475895089,-0.223890373608389
96,1096,"dce19abeba3755021094f84a48b227a7","bspline_B","B-spline",70,57.6162535470364,0.907242710847673,-0.53030642542097,0.53030642542097,-0.125474461616347,-0.935138389225593
97,1097,"5f10705eaab893b924c7745af7cbddc2","bspline_B","B-spline",70,58.0582309488658,0.910715816964607,-0.3645835516117,0.3645835516117,0.026601634686156,-0.755768737909556
98,1098,"a0c73b07405f66c422d099e5a3c08c54","bspline_B","B-spline",70,46.0945892224825,0.811476513369149,-0.559484308728455,0.559484308728455,-0.353242695076717,-0.765725922380195
99,1099,"9d985583339f37fbacb7140d4222662d","bspline_B","B-spline",70,23.4529451944993,0.578828190577423,-0.287457833956348,0.287457833956348,-0.331397320637984,-0.243518347274712
100,1100,"8ea86fffc296b32f99e63ed723d89d90","bspline_B","B-spline",70,47.6115776191497,0.824721404208282,-0.164185933983818,0.164185933983818,0.220910999279166,-0.549282867246801
101,1101,"51fea122ace66c28fcf6227076a2210d","bspline_B","B-spline",70,48.3630924999241,0.831204740979915,-0.511971152185058,0.511971152185058,-0.272602197875722,-0.751340106494394
102,1102,"87466aaae46506b8e351c34782985403","bspline_B","B-spline",70,37.5944029238112,0.732845753833362,-0.544662889875364,0.544662889875364,-0.83016880412357,-0.259156975627159
103,1103,"e898b26388bd31312b334e141687631d","bspline_B","B-spline",70,66.8139589521083,0.976977547278985,-0.580939203999749,0.580939203999749,-0.0920967083419145,-1.06978169965758
104,1104,"f7b481c3a4568173c9a99c1b4d8c5521","bspline_B","B-spline",70,41.0630808944268,0.765908246037966,-0.509005430773534,0.509005430773534,-0.224210415775237,-0.793800445771831
105,1105,"fda815e14a2797f663c51a8c3fc66eeb","bspline_B","B-spline",70,89.4407190104097,1.13036478947797,-0.533370553892888,0.533370553892888,0.129817759476953,-1.19655886726273
106,1106,"2ace1767dd5349b12ef5f3a5bd831ab8","bspline_B","B-spline",70,32.1319197721356,0.677515627359415,-0.234902132446332,0.234902132446332,0.0779286720465134,-0.547732936939178
107,1107,"d3c22607503e5f474a3f5ebe80ebdf3d","bspline_B","B-spline",70,17.9851081777131,0.506882744650548,0.194181438421911,0.194181438421911,0.0536259818692865,0.334736894974536
108,1108,"68aa1cfbcec0e4ea336983e4d1e49773","bspline_B","B-spline",70,20.0403936414642,0.535061994291505,-0.0484665695883385,0.0484665695883385,0.0347025216851932,-0.13163566086187
109,1109,"64378d1cf8147aa375c77012a1f6217d","bspline_B","B-spline",70,37.6318009236381,0.733210171814312,-0.434855746547149,0.434855746547149,-0.271679833911343,-0.598031659182955
110,1110,"4c9bdb3191d72e532b9af0440b61821e","bspline_B","B-spline",70,90.8619154880488,1.13931003862644,-0.396157429629975,0.396157429629975,0.291450137904428,-1.08376499716438
111,1111,"90bc4d41e3adeb7ca6a265e34199593d","bspline_B","B-spline",70,107.194851623855,1.2374793021291,-0.770850940939396,0.770850940939396,-0.0498395465026918,-1.4918623353761
112,1112,"2de6dbe92e20217bcb1faa713be3c7e9","bspline_B","B-spline",70,98.0892339370691,1.18375452291831,-0.721196320301144,0.721196320301144,-0.0353735193511429,-1.40701912125115
113,1113,"62d44f5b5cf3a1a10474477b2836ac7c","bspline_B","B-spline",70,29.6680013618042,0.651021190809421,0.213955019291605,0.213955019291605,-0.0909294235765468,0.518839462159756
114,1114,"e8aa5c36f38132f5ccc9683b131a520e","bspline_B","B-spline",70,20.2570995296523,0.537947149948664,-0.274408196272248,0.274408196272248,-0.186804712866686,-0.362011679677809
115,1115,"527c2542099f691a2a03e60fc5521e3b","bspline_B","B-spline",70,20.2528196088906,0.537890318199466,-0.00614537363567356,0.00614537363567356,-0.180402276922766,0.168111529651419
116,1116,"493ff3d28fe2680d1b7fc1f343262be6","bspline_B","B-spline",70,26.4559140372858,0.614769573990193,-0.129631786838638,0.129631786838638,0.0208494620044201,-0.280113035681695
117,1117,"64dffb15867fda5ef262e2caf0e46bbf","bspline_B","B-spline",70,79.1343371480675,1.06324528246622,-0.714161846092794,0.714161846092794,-0.243252161701372,-1.18507153048422
118,1118,"4fe04592b1bd1b0073226474bda79a17","bspline_B","B-spline",70,50.2448411901864,0.84722101341627,-0.39245336760403,0.39245336760403,-0.092734416410398,-0.692172318797662
119,1119,"53a63bcc974e882529742ef97a8b74d5","bspline_B","B-spline",70,17.3782638928105,0.498257877764553,-0.132955694982608,0.132955694982608,-0.104071728330233,-0.161839661634984
120,1120,"4d64fbb86d0c71298cfafd74891b1601","bspline_B","B-spline",70,23.4350183722598,0.578606927669008,-0.307414751499886,0.307414751499886,-0.471361581962451,-0.143467921037321
121,1121,"fc119966f9fa86c9beb582f612bc73ec","bspline_B","B-spline",70,17.3703025206526,0.498143733139809,-0.0487011829347021,0.0487011829347021,-0.086101459977474,-0.0113009058919303
122,1122,"2de2afe17b444c1be6ab135102d2e749","bspline_B","B-spline",70,88.1163132392846,1.12196456042378,-0.703352408070166,0.703352408070166,-0.145662545394692,-1.26104227074564
123,1123,"8b49cbb9e926a62a502c208b4a74393a","bspline_B","B-spline",70,98.2920535548236,1.18497771862611,-0.659491704232905,0.659491704232905,0.0810391560129915,-1.4000225644788
124,1124,"fee16d34d4badef781de40b823c932b3","bspline_B","B-spline",70,84.9080458785797,1.10135011870872,-0.574686279278845,0.574686279278845,0.0610785483892352,-1.21045110694693
125,1125,"49b1406d1f09cf7ccfb97517eb1d686b","bspline_B","B-spline",70,38.0956113069144,0.737714727160984,-0.138711844429706,0.138711844429706,0.18935457966582,-0.466778268525233
126,1126,"89c12c0c7af03e2dcd492d20daed2fb8","bspline_B","B-spline",70,31.1407989219545,0.666984674507534,-0.292044642607067,0.292044642607067,-0.227188608787276,-0.356900676426859
127,1127,"d6cf87e625366c1649bd82f3bda75a50","bspline_B","B-spline",70,36.6488479748112,0.723570985507802,-0.556486244673224,0.556486244673224,-0.530203468226543,-0.582769021119906
128,1128,"e7c98f0c8ff03fc89b23b860ab6e055c","bspline_B","B-spline",70,30.4338498342627,0.659370368872161,-0.28984713953949,0.28984713953949,-0.50996719854552,-0.0697270805334586
129,1129,"89bab4fa545504e51f4b5b765fa2b9ae","bspline_B","B-spline",70,42.8865363397064,0.782729075001657,-0.41209175394151,0.41209175394151,-0.161857260212995,-0.662326247670026
130,1130,"bf14545e60a11dc820244df794a9bbde","bspline_B","B-spline",70,51.6172268401334,0.858713546451346,-0.505423135762119,0.505423135762119,-0.520390442494484,-0.490455829029754
131,1131,"f9b4bd3734443873f1d31c98484de516","bspline_B","B-spline",70,72.2211413993065,1.01574139987433,-0.623434682651624,0.623434682651624,-0.17473088912567,-1.07213847617758
132,1132,"b571595faf7cf9bf9fb646335e089636","bspline_B","B-spline",70,89.9052443089434,1.13329635708622,-0.784577241674495,0.784577241674495,-0.653212675027202,-0.915941808321789
133,1133,"0a62c14ca9858effb08a88d2cabe1673","bspline_B","B-spline",70,27.8902834624775,0.631215193806784,0.0566829978879703,0.0566829978879703,-0.0307676970490371,0.144133692824978
134,1134,"6cdb8dae15bac319b768e307416ee6b2","bspline_B","B-spline",70,74.101409619497,1.02887879071969,-0.539937309749472,0.539937309749472,-0.0162958938924641,-1.06357872560648
135,1135,"f5fbe5bac9e630e09a5f83fdcd75b932","bspline_B","B-spline",70,9.18195908093086,0.362175156537963,0.0793693407077356,0.0793693407077356,0.0373539478122828,0.121384733603188
136,1136,"75dc159ba49385507004b04106ac29e8","bspline_B","B-spline",70,29.0668483585337,0.6443917215764,-0.213588799713931,0.213588799713931,0.0073342864342265,-0.434511885862089
137,1137,"25af99e573ba8708856ba71f5d31801d","bspline_B","B-spline",70,30.1070710688467,0.655820871327864,-0.347161088247738,0.347161088247738,-0.155292324615805,-0.53902985187967
138,1138,"24ce0d2a3efbc542f5ad5931cbdb79aa","bspline_B","B-spline",70,68.0862216455877,0.986235422818853,-0.546212487066921,0.546212487066921,-0.0910503651525739,-1.00137460898127
139,1139,"392c573a8d8baf810091dbff34258106","bspline_B","B-spline",70,26.0340856191081,0.609848758992262,0.159558259091284,0.159558259091284,0.0119812415292437,0.307135276653325
140,1140,"9af7f4bb9f26f77c38c192936cf0be33","bspline_B","B-spline",70,14.3931474540892,0.453449437314983,-0.134040328527051,0.134040328527051,-0.324012716143745,0.0559320590896429
141,1141,"bd55561900b24ec7c3c7ac64a514ac02","bspline_B","B-spline",70,13.926199518031,0.446033303017211,0.188928170238937,0.188928170238937,0.0126236543271212,0.365232686150753
142,1142,"d1a06c9101d2c0ee727ae600038327ba","bspline_B","B-spline",70,90.8530225780411,1.13925428353087,-0.586813141986777,0.586813141986777,0.127687719664918,-1.30131400363847
143,1143,"5e8bbd223a147392f54cce5f77c7b52e","bspline_B","B-spline",70,14.5413693312658,0.455778287755694,-0.0599214538429972,0.0599214538429972,-0.273162564045154,0.15331965635916
144,1144,"a7c2af9704a9238a0ba07d099939a75d","bspline_B","B-spline",70,21.7378429389616,0.557261709983502,-0.388626546232818,0.388626546232818,-0.458485180597928,-0.318767911867709
145,1145,"2db60151e6a71b77be25757b07f7d413","bspline_B","B-spline",70,82.5822220589662,1.08616114339162,-0.671211323891841,0.671211323891841,-0.110882334838397,-1.23154031294528
146,1146,"11b683568a8c7109187e0d518ad44753","bspline_B","B-spline",70,62.6889506329382,0.946338437142549,-0.509049855666251,0.509049855666251,-0.0611343238890377,-0.956965387443465
147,1147,"39e27a57bdf2c1c57e6c23b743348818","bspline_B","B-spline",70,18.2343653598954,0.510383124439662,-0.242053133048832,0.242053133048832,-0.15520816532035,-0.328898100777313
148,1148,"08f76d2a0f0fd7c0c65c77a4e3db66f5","bspline_B","B-spline",70,45.3193680336235,0.804623852080883,0.389241527697684,0.389241527697684,-0.038410085231108,0.816893140626477
149,1149,"73fb1389d38e28b1daab2d44d648d7dc","bspline_B","B-spline",70,113.121413755551,1.27122783029159,-1.02568553694105,1.02568553694105,-0.786865813371185,-1.26450526051092
150,1150,"4538cec1dfd416909e103d8882091c24","bspline_B","B-spline",70,19.0850045868684,0.522152202589962,-0.283673697789745,0.283673697789745,-0.278905982109158,-0.288441413470332
151,1151,"c30a72bbd9994edc5a6a1c2aed4242b1","bspline_B","B-spline",70,24.7782508204544,0.59495799155972,-0.235372530155444,0.235372530155444,-0.36298978138229,-0.107755278928598
152,1152,"6a9c86481f4a2482e1b37d74f117071e","bspline_B","B-spline",70,88.9752153229677,1.12741940049558,-0.509870948005122,0.509870948005122,0.207461971533058,-1.2272038675433
153,1153,"442e0ebc852ae02e3200593355a37960","bspline_B","B-spline",70,79.0292208012262,1.06253887862466,-0.622591579412907,0.622591579412907,-0.0908028751979811,-1.15438028362783
154,1154,"64361962d8cd28975836ca41ffba829e","bspline_B","B-spline",70,13.9229572477708,0.445981377698518,0.0367042108375806,0.0367042108375806,0.0374782684959007,0.0359301531792605
155,1155,"af7b6609489cc20efa3782fad07fa0d9","bspline_B","B-spline",70,34.7922603480874,0.705005170681012,-0.347551057428307,0.347551057428307,-0.0429721918293972,-0.652129923027217
156,1156,"9d0dfa99ebb269242e3d64e8a5fe517c","bspline_B","B-spline",70,28.0052721462396,0.632515072053506,-0.416514039806315,0.416514039806315,-0.569591059718183,-0.263437019894447
157,1157,"66c6e6745a642b2c128f396464ab9c36","bspline_B","B-spline",70,16.5242097581204,0.485860205616512,0.129605868392474,0.129605868392474,-0.113544216289436,0.372755953074385
158,1158,"8f8136ef754c0743bae4dd275c47bf9b","bspline_B","B-spline",70,25.4553856679618,0.603032641475707,0.0416829379471271,0.0416829379471271,-0.189078129643195,0.272444005537449
159,1159,"6eeed27f9e2c16bae4fa14c32548d476","bspline_B","B-spline",70,20.1237285956291,0.536173327460827,-0.215497764270331,0.215497764270331,-0.165094619912698,-0.265900908627964
160,1160,"6fc5bd4defacec08d522e9606a883766","bspline_B","B-spline",70,20.9284690268632,0.54678892541381,-0.0195635360192953,0.0195635360192953,-0.131245305420818,0.0921182333822281
161,1161,"a357237d620a342d728f96dc8aac5757","bspline_B","B-spline",70,10.8900853482412,0.394426986693377,-0.098831800374841,0.098831800374841,-0.201589306598158,0.00392570584847599
162,1162,"4cc160a48b020eb4685997894bf01baf","bspline_B","B-spline",70,15.5243018145994,0.470930716994085,-0.177090452615404,0.177090452615404,-0.179813870645144,-0.174367034585664
163,1163,"e67c4eaea4e2842baa2a758c4beb2e82","bspline_B","B-spline",70,53.5202837349027,0.874400069720481,-0.439273976201348,0.439273976201348,-0.00960997161602331,-0.868937980786672
164,1164,"d690f07a51a75e813d73e446e77eb394","bspline_B","B-spline",70,23.5648341037758,0.580207279510347,-0.293804452330429,0.293804452330429,-0.299619622092314,-0.287989282568545
165,1165,"50366235ff21bfd0a4d01f895b905c92","bspline_B","B-spline",70,14.6228659370237,0.457053700143238,-0.204371571429852,0.204371571429852,-0.396287885437858,-0.0124552574218457
166,1166,"495d59eeef0b219751064d03c686254d","bspline_B","B-spline",70,24.882683399306,0.596210454205871,-0.134658759500629,0.134658759500629,-0.28779902112483,0.018481502123572
167,1167,"b8bc66b5036c4f6bd977937ad6e2a29d","bspline_B","B-spline",70,67.673266898167,0.983240029539125,-0.54426909771614,0.54426909771614,-0.0174257450591794,-1.0711124503731
168,1168,"d65d84681677642681932395599566ad","bspline_B","B-spline",70,22.3107542065909,0.564557401947894,-0.340153361259268,0.340153361259268,-0.255520754891871,-0.424785967626664
169,1169,"4b517b06b20afe2ab6f16f327d16edef","bspline_B","B-spline",70,52.1381934971952,0.863036114930434,-0.499779122109937,0.499779122109937,-0.322063583119587,-0.677494661100286
170,1170,"f32af8f5828cad3f276263ef3b9502fb","bspline_B","B-spline",70,41.1062055358184,0.766310320728194,-0.465638041438287,0.465638041438287,-0.712180890837036,-0.219095192039539
171,1171,"2ec9a3cf6058379814f756d7b9f93ea9","bspline_B","B-spline",70,75.6192004101017,1.03936244475779,-0.629215898169494,0.629215898169494,-0.13875649140217,-1.11967530493682
172,1172,"68d41d2891a14e960534c955889a715f","bspline_B","B-spline",70,78.6838991960899,1.06021493236102,-0.617085421596086,0.617085421596086,-0.0988038383516623,-1.13536700484051
173,1173,"b998c1e8401789afff3d7d34e1be5997","bspline_B","B-spline",70,16.1197209613997,0.479876784206109,0.0170880991736798,0.0170880991736798,-0.203831463961313,0.238007662308673
174,1174,"7a6ced56beec68835d7a03f46b6af6e8","bspline_B","B-spline",70,12.5495191620843,0.423413326635608,-0.159887276187347,0.159887276187347,-0.268017878944902,-0.051756673429792
175,1175,"2744bfdd13475fbe6815e8986de922fa","bspline_B","B-spline",70,17.0560297255213,0.493616822553128,-0.0103304018119766,0.0103304018119766,-0.184004842534008,0.163344038910055
176,1176,"c141df7878a0d44e38a58170b4492543","bspline_B","B-spline",70,13.7109765617366,0.442573263696639,-0.203356414078708,0.203356414078708,-0.421359681278676,0.0146468531212606
177,1177,"c17f97d975a2e6794ea31e8367d83e40","bspline_B","B-spline",70,101.53763065753,1.20438265548033,-0.659498552639894,0.659498552639894,0.113187375765458,-1.43218448104525
178,1178,"4f3cc0d975b486260ecd02e9ed831df5","bspline_B","B-spline",70,16.1460288930969,0.480268212164484,-0.208173714243054,0.208173714243054,-0.306351471678017,-0.109995956808091
179,1179,"6d4a044da028c76d3fafc003136384eb","bspline_B","B-spline",70,32.3840519168642,0.680168591672726,-0.349882789330525,0.349882789330525,-0.0984009383009349,-0.601364640360115
180,1180,"ff3b24bb3a95e7b5178276b17e2c0dad","bspline_B","B-spline",70,10.7025824186304,0.391016667869622,-0.126361302398496,0.126361302398496,-0.116478127620369,-0.136244477176624
181,1181,"80dfab2294dc854a8695d1c1ce6265d9","bspline_B","B-spline",70,15.4545100006386,0.469870954938521,-0.160266363035548,0.160266363035548,-0.206255397456439,-0.114277328614657
182,1182,"941f9c48ec56eb19b25786187b006f10","bspline_B","B-spline",70,21.3162660456782,0.551831574275006,-0.27479135266765,0.27479135266765,-0.0722156515129777,-0.477367053822322
183,1183,"2dc5d7e9b3e15c740d490d788211573a","bspline_B","B-spline",70,78.2002744087178,1.05695164376967,-0.740420324782552,0.740420324782552,-0.304951564935331,-1.17588908462977
184,1184,"77c6e00a79e8c3b3df80e1c4b0ff8023","bspline_B","B-spline",70,25.1779128248668,0.599736999797968,-0.342831563690222,0.342831563690222,-0.256125215618705,-0.42953791176174
185,1185,"52e3986fb55b179cf59e4540a86a982d","bspline_B","B-spline",70,28.6870741602382,0.640168216288703,-0.323118257064825,0.323118257064825,-0.638658244440983,-0.00757826968866688
186,1186,"ccc0636a72fb6ba022578cc100c8cb7c","bspline_B","B-spline",70,35.9803677233847,0.716941596778434,-0.472864175312731,0.472864175312731,-0.256333799048113,-0.689394551577349
187,1187,"7409506000aab5f15ec58cc3dd3fb72e","bspline_B","B-spline",70,28.5611990353515,0.638762185070821,-0.16291056155776,0.16291056155776,0.045897745020871,-0.371718868136391
188,1188,"0e1b1e567b5a85241d50f71772de9be1","bspline_B","B-spline",70,25.6107667393974,0.604870313602103,-0.212239509855141,0.212239509855141,-0.174454920291582,-0.250024099418699
189,1189,"02453cd2773e7494e1a4738ba6f3c7a1","bspline_B","B-spline",70,70.1750569061129,1.00124962569005,-0.610382434590639,0.610382434590639,-0.242923892868435,-0.977840976312843
190,1190,"e11e338409fdbfff7af641a286a93437","bspline_B","B-spline",70,13.5436403699076,0.439864270784712,0.065315779530209,0.065315779530209,-0.163167875961742,0.293799435022161
191,1191,"88ccda7d997701880c9d0c636b220b1e","bspline_B","B-spline",70,30.2268666133383,0.65712432628122,-0.253630993468617,0.253630993468617,-0.174696649744969,-0.332565337192265
192,1192,"9a5e00955ca9971800073dd3e4c28ad7","bspline_B","B-spline",70,17.4925129097693,0.499893030125579,-0.222869220801512,0.222869220801512,-0.250123200536394,-0.19561524106663
193,1193,"50b5e6cbc49ffa79634e56edd10b8bf0","bspline_B","B-spline",70,27.6181721972236,0.628128424052912,-0.15661883148717,0.15661883148717,-0.0892508906462825,-0.223986772328057
194,1194,"1f0b118441ef88f9f7e1c86a5d22c593","bspline_B","B-spline",70,13.7403688774681,0.443047383429618,-0.107886727878742,0.107886727878742,-0.36148052394186,0.145707068184377
195,1195,"4b29886fa0376b89caa9cc697a80dc98","bspline_B","B-spline",70,41.0808436691991,0.766073883691562,-0.424486730505179,0.424486730505179,-0.219586541751725,-0.629386919258632
196,1196,"4a7772e1b5862480e3537a3124e41c07","bspline_B","B-spline",70,24.9059819126865,0.596489515087907,-0.354748033213135,0.354748033213135,-0.72111628952037,0.0116202230940994
197,1197,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","bspline_B","B-spline",70,16.3093318572778,0.482690848373955,-0.203714004943134,0.203714004943134,-0.423617008459957,0.016188998573689
198,1198,"9cf5a39df21d5a234b9a57056ebe1360","bspline_B","B-spline",70,17.8551766488426,0.505048465126192,0.0803984801377831,0.0803984801377831,-0.324767535494111,0.485564495769677
199,1199,"f24eafb51b8268645a90a1a9cbcc2a5c","bspline_B","B-spline",70,32.3877406235511,0.680207327884574,-0.316988353878011,0.316988353878011,0.00657794515107968,-0.640554652907101
200,1200,"2276182a83b89b4d2f8bfc96d14895ca","bspline_B","B-spline",70,9.71383628771311,0.372517234265038,-0.0866688576375762,0.0866688576375762,-0.156280905364752,-0.0170568099104009
1,1001,"64a1b5c02bdecc100b37ee56029391d3","constant_B","Constant-B",70,146.492876357593,1.44663588250017,1.04534940404491,1.04534940404491,0.0453494040449103,2.04534940404491
2,1002,"e4e6b4250fb680a6bc44a4c1f239d72e","constant_B","Constant-B",70,245.17189064558,1.8714848598509,1.58191516227993,1.58191516227993,0.58191516227993,2.58191516227993
3,1003,"18b73531d17fff4bf85fd3b8b65c91d6","constant_B","Constant-B",70,70.0759652192662,1.00054246157676,0.0329426382988304,0.0329426382988304,-0.96705736170117,1.03294263829883
4,1004,"bf8dcbec52b9c4d08f0b3a8b4e1b1840","constant_B","Constant-B",70,103.5823208655,1.21644870049489,0.6926380302407,0.6926380302407,-0.3073619697593,1.6926380302407
5,1005,"cb7e05dbf4c135d548daa37faf8888a1","constant_B","Constant-B",70,98.4991333146016,1.18622530571679,0.63806776750035,0.63806776750035,-0.36193223249965,1.63806776750035
6,1006,"83a6fae95545d773b4ac09416fd8a73d","constant_B","Constant-B",70,73.4945841847674,1.02465732379707,0.2234337289018,0.2234337289018,-0.7765662710982,1.2234337289018
7,1007,"c23f10d0daa427c993e4ece1079ed751","constant_B","Constant-B",70,239.292271763809,1.84890806293803,1.55514019470827,1.55514019470827,0.55514019470827,2.55514019470827
8,1008,"a0af209d0cf0d730b8b3834e0360ae95","constant_B","Constant-B",70,111.460962863013,1.26186349082284,0.76960994631801,0.76960994631801,-0.23039005368199,1.76960994631801
9,1009,"51101219b554b4802624e043f09d6160","constant_B","Constant-B",70,123.84365648151,1.33011093243872,0.87703768025838,0.87703768025838,-0.12296231974162,1.87703768025838
10,1010,"3658851b68a2ae24c2e8e9838200e49c","constant_B","Constant-B",70,71.1885190596346,1.00845368942211,0.1303028921746,0.1303028921746,-0.8696971078254,1.1303028921746
11,1011,"b0091463d341b4712ff6e9dd82a58abf","constant_B","Constant-B",70,126.868214729163,1.34625520149765,0.90133404881846,0.90133404881846,-0.0986659511815402,1.90133404881846
12,1012,"05f564b562cd69afde749fbba393d734","constant_B","Constant-B",70,84.198411179903,1.09673809336012,0.45037145272229,0.45037145272229,-0.54962854727771,1.45037145272229
13,1013,"628dd9f33d5358ee7d358fcbbb9e1ec7","constant_B","Constant-B",70,158.085057605168,1.50278340614611,1.12176555740855,1.12176555740855,0.12176555740855,2.12176555740855
14,1014,"3ee86b29e7e61ffc7287cc8f5b47aeca","constant_B","Constant-B",70,94.7385157628422,1.16336037754455,0.59448075497917,0.59448075497917,-0.40551924502083,1.59448075497917
15,1015,"ae056eafb87645cec401ccb46346269b","constant_B","Constant-B",70,118.345269828033,1.30024871152755,0.83105156989747,0.83105156989747,-0.16894843010253,1.83105156989747
16,1016,"a714e996eac59ec21285ac81b9fb5223","constant_B","Constant-B",70,90.2558163589798,1.13550376711321,0.53793011175085,0.53793011175085,-0.46206988824915,1.53793011175085
17,1017,"c1dff99001cdd2a71a8c5de229779c6a","constant_B","Constant-B",70,71.5784904590846,1.01121207652065,0.15016612035079,0.15016612035079,-0.84983387964921,1.15016612035079
18,1018,"b6d242ccc65d51d758e56f6a2b2246d6","constant_B","Constant-B",70,72.4134255649892,1.01709267427864,0.18568120010188,0.18568120010188,-0.81431879989812,1.18568120010188
19,1019,"13d489a8a65aa7a169791da7e2e871a6","constant_B","Constant-B",70,140.108682273,1.41476238425398,1.00077600086133,1.00077600086133,0.000776000861329784,2.00077600086133
20,1020,"714f6bb12c5d63009433470452ca002b","constant_B","Constant-B",70,90.3544659271614,1.13612415020267,0.53923843026414,0.53923843026414,-0.46076156973586,1.53923843026414
21,1021,"c46a7b2a22c4a8bed8a3c2537dbc0243","constant_B","Constant-B",70,87.7147599563137,1.11940519892303,0.50305864407235,0.50305864407235,-0.49694135592765,1.50305864407235
22,1022,"37fb1b826b530c406841fb3dc0dd2a19","constant_B","Constant-B",70,98.941152175728,1.18888394348726,0.64299691374207,0.64299691374207,-0.35700308625793,1.64299691374207
23,1023,"5391b651cef3ef3752fc04bfb4f6d8ab","constant_B","Constant-B",70,119.548960704334,1.30684440381256,0.84133364117703,0.84133364117703,-0.15866635882297,1.84133364117703
24,1024,"f17101a77a91a5858651ca092461a15e","constant_B","Constant-B",70,79.0003107948306,1.06234451497505,0.35857477392809,0.35857477392809,-0.64142522607191,1.35857477392809
25,1025,"5bffd9597ff51651a7b3c018b0060e43","constant_B","Constant-B",70,97.7617346220044,1.18177671701797,0.62975884978758,0.62975884978758,-0.37024115021242,1.62975884978758
26,1026,"7d638818fac5c183766d7bd337251990","constant_B","Constant-B",70,109.062874631768,1.24821515219457,0.74702146299026,0.74702146299026,-0.25297853700974,1.74702146299026
27,1027,"febf6d542123ef85142ab3d7c88fd4f9","constant_B","Constant-B",70,86.1252603784688,1.10921632811168,0.47995923009101,0.47995923009101,-0.52004076990899,1.47995923009101
28,1028,"fa30cb31cb12a8463966a31a9ac1f66d","constant_B","Constant-B",70,125.705341597942,1.34007111537273,0.89207095808367,0.89207095808367,-0.10792904191633,1.89207095808367
29,1029,"f88e4728f80479179227d46e3ae73be8","constant_B","Constant-B",70,73.3753443068565,1.02382576856791,0.21958871643066,0.21958871643066,-0.78041128356934,1.21958871643066
30,1030,"6d8fcd9da06daac4afecfcdf2af73043","constant_B","Constant-B",70,97.596524913444,1.18077773953952,0.62788221044401,0.62788221044401,-0.37211778955599,1.62788221044401
31,1031,"1f4f623a1599fc68865ccca5c8e38092","constant_B","Constant-B",70,86.0021909348771,1.10842353260886,0.47812417596384,0.47812417596384,-0.52187582403616,1.47812417596384
32,1032,"8b18f38744449f8e8c5016a5c62a9db0","constant_B","Constant-B",70,103.853440947715,1.21803964835606,0.69542834639333,0.69542834639333,-0.30457165360667,1.69542834639333
33,1033,"1c656b251cec47b7f90e7590d6f84c85","constant_B","Constant-B",70,149.995024406636,1.46382583081183,1.06901172255123,1.06901172255123,0.0690117225512301,2.06901172255123
34,1034,"6295649cce30d443915163e1f486574c","constant_B","Constant-B",70,120.712802431251,1.313190239897,0.85115721588948,0.85115721588948,-0.14884278411052,1.85115721588948
35,1035,"05c8b3ee0cc2e85807ddffab0af38be8","constant_B","Constant-B",70,82.1127368128837,1.08306929479462,0.41597968379106,0.41597968379106,-0.58402031620894,1.41597968379106
36,1036,"12e163742e3ae8e7eef3194a703ebcdb","constant_B","Constant-B",70,72.8565678318043,1.02020003522982,0.20201017767162,0.20201017767162,-0.79798982232838,1.20201017767162
37,1037,"129fa3be8b0ee7a384bf1d0e5525258e","constant_B","Constant-B",70,86.1805347672119,1.10957221336624,0.48078113177875,0.48078113177875,-0.51921886822125,1.48078113177875
38,1038,"2cb84ae4bd553be0419d1e71639da95a","constant_B","Constant-B",70,70.9037142553255,1.00643440106522,0.11362307709047,0.11362307709047,-0.88637692290953,1.11362307709047
39,1039,"42f80019227937c2a1292d80471ad885","constant_B","Constant-B",70,90.7519483166353,1.13862039526936,0.54447810288694,0.54447810288694,-0.45552189711306,1.54447810288694
40,1040,"ab1d08dee64fd498a66e009327aa8634","constant_B","Constant-B",70,86.7430931923741,1.11318778541868,0.48906752663139,0.48906752663139,-0.51093247336861,1.48906752663139
41,1041,"287dedf1d0604d7339bf2699355ae974","constant_B","Constant-B",70,77.5637534384516,1.05264125919009,0.32871510544742,0.32871510544742,-0.67128489455258,1.32871510544742
42,1042,"a0f4bf165f246f2d852e7cb15677c6d0","constant_B","Constant-B",70,84.9162653106496,1.1014034249256,0.46161618736549,0.46161618736549,-0.53838381263451,1.46161618736549
43,1043,"98bd9bf2f837f4d00af88dbb60b77b5c","constant_B","Constant-B",70,86.6421406394611,1.11253982682779,0.48759088001932,0.48759088001932,-0.51240911998068,1.48759088001932
44,1044,"7fc16f6007b4caa0fad7b388de798f61","constant_B","Constant-B",70,96.6880566670636,1.17526931057806,0.6174608913823,0.6174608913823,-0.3825391086177,1.6174608913823
